Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
2018-03-31,2018,Mar,0,97.55,0.98,55126,4430,4,49.86,-0.16,2.8,6812,ExecutiveCar,California
2018-04-30,2018,Apr,0,88.72,1.0,17545,4272,8,15.3,-2.26,1.1,4256,SuperMiniCar,California
2018-04-30,2018,Apr,0,88.72,1.0,70004,4272,8,15.3,-2.26,1.1,4300,Sports,California
2018-04-30,2018,Apr,0,88.72,1.0,36766,4272,8,15.3,-2.26,1.1,4310,MediumFamilyCar,California
2018-05-31,2018,May,0,95.53,1.5,22428,2781,5,33.38,0.54,2.4,4067,SmallFamilyCar,New York
2018-05-31,2018,May,0,95.53,1.5,32711,2781,5,33.38,0.54,2.4,4131,MediumFamilyCar,New York
2018-05-31,2018,May,0,95.53,1.5,75222,2781,5,33.38,0.54,2.4,4082,Sports,New York
2018-06-30,2018,Jun,0,94.14,0.84,75315,2301,4,67.99,0.51,2.8,7941,Sports,New York
2018-06-30,2018,Jun,0,94.14,0.8,22507,2301,4,67.99,0.51,2.8,7968,SmallFamilyCar,New York
2018-06-30,2018,Jun,0,94.14,0.93,55122,2301,4,67.99,0.51,2.8,7915,ExecutiveCar,New York
2018-06-30,2018,Jun,0,94.14,0.88,34853,2301,4,67.99,0.51,2.8,7934,MediumFamilyCar,New York
2018-07-31,2018,Jul,0,99.2,0.5,25126,4306,7,41.52,-0.64,1.8,2930,SmallFamilyCar,Illinois
2018-07-31,2018,Jul,0,99.2,0.5,36212,4306,7,41.52,-0.64,1.8,2927,MediumFamilyCar,Illinois
2018-07-31,2018,Jul,0,99.2,0.5,17411,4306,7,41.52,-0.64,1.8,2883,SuperMiniCar,Illinois
2018-08-31,2018,Aug,0,110.93,0.25,74869,3541,8,37.6,-0.1,1.8,2708,Sports,Georgia
2018-08-31,2018,Aug,0,110.93,0.25,20028,3541,8,37.6,-0.1,1.8,2757,SmallFamilyCar,Georgia
2018-08-31,2018,Aug,0,110.93,0.25,19986,3541,8,37.6,-0.1,1.8,2707,SuperMiniCar,Georgia
2018-08-31,2018,Aug,0,110.93,0.25,37479,3541,8,37.6,-0.1,1.8,2760,MediumFamilyCar,Georgia
2018-09-30,2018,Sep,0,86.88,0.83,16004,3051,7,39.05,0.04,1.7,5466,SuperMiniCar,New York
2018-09-30,2018,Sep,0,86.88,0.85,20906,3051,7,39.05,0.04,1.7,5484,SmallFamilyCar,New York
2018-09-30,2018,Sep,0,86.88,0.78,35408,3051,7,39.05,0.04,1.7,5503,MediumFamilyCar,New York
2018-09-30,2018,Sep,0,86.88,0.77,70876,3051,7,39.05,0.04,1.7,5461,Sports,New York
2018-09-30,2018,Sep,0,86.88,0.9,51646,3051,7,39.05,0.04,1.7,5423,ExecutiveCar,New York
2018-10-31,2018,Oct,0,101.44,0.6505318797940566,50918,3713,8,24.62,-0.59,2.5,1180,ExecutiveCar,New York
2018-10-31,2018,Oct,0,101.44,0.688877937086025,79183,3713,8,24.62,-0.59,2.5,1268,Sports,New York
2018-10-31,2018,Oct,0,101.44,0.6924443424711729,39977,3713,8,24.62,-0.59,2.5,1218,MediumFamilyCar,New York
2018-10-31,2018,Oct,0,101.44,0.6382723014069785,23104,3713,8,24.62,-0.59,2.5,1188,SmallFamilyCar,New York
2018-11-30,2018,Nov,0,89.37,0.8180256801693115,15020,1441,9,33.88,0.27,3.0,3106,SuperMiniCar,Illinois
2018-11-30,2018,Nov,0,89.37,0.8962302661716285,52797,1441,9,33.88,0.27,3.0,3039,ExecutiveCar,Illinois
2018-11-30,2018,Nov,0,89.37,0.8475432743453608,37715,1441,9,33.88,0.27,3.0,3089,MediumFamilyCar,Illinois
2018-11-30,2018,Nov,0,89.37,0.8282252407986869,77027,1441,9,33.88,0.27,3.0,3092,Sports,Illinois
2018-12-31,2018,Dec,0,92.6,1.43,27813,3076,7,33.95,0.0,1.1,4889,SmallFamilyCar,Illinois
2018-12-31,2018,Dec,0,92.6,1.11,15406,3076,7,33.95,0.0,1.1,4896,SuperMiniCar,Illinois
2018-12-31,2018,Dec,0,92.6,1.07,56506,3076,7,33.95,0.0,1.1,4890,ExecutiveCar,Illinois
2018-12-31,2018,Dec,0,92.6,1.26,38942,3076,7,33.95,0.0,1.1,4866,MediumFamilyCar,Illinois
2018-12-31,2018,Dec,0,92.6,1.24,74142,3076,7,33.95,0.0,1.1,4905,Sports,Illinois
2019-01-31,2019,Jan,0,105.59,0.4,76966,4180,4,15.54,-1.19,2.5,2328,Sports,Illinois
2019-01-31,2019,Jan,0,105.59,0.41,16014,4180,4,15.54,-1.19,2.5,2312,SuperMiniCar,Illinois
2019-01-31,2019,Jan,0,105.59,0.36,31762,4180,4,15.54,-1.19,2.5,2294,MediumFamilyCar,Illinois
2019-01-31,2019,Jan,0,105.59,0.49,55870,4180,4,15.54,-1.19,2.5,2312,ExecutiveCar,Illinois
2019-01-31,2019,Jan,0,105.59,0.46,27022,4180,4,15.54,-1.19,2.5,2322,SmallFamilyCar,Illinois
2019-02-28,2019,Feb,0,88.1,0.49,51531,3657,8,57.02,0.73,1.6,1566,ExecutiveCar,California
2019-02-28,2019,Feb,0,88.1,0.39,19431,3657,8,57.02,0.73,1.6,1585,SuperMiniCar,California
2019-02-28,2019,Feb,0,88.1,0.47,26222,3657,8,57.02,0.73,1.6,1548,SmallFamilyCar,California
2019-03-31,2019,Mar,0,107.34,0.88,37101,4798,8,36.66,-0.56,1.6,7204,MediumFamilyCar,New York
2019-03-31,2019,Mar,0,107.34,0.9,23999,4798,8,36.66,-0.56,1.6,7253,SmallFamilyCar,New York
2019-03-31,2019,Mar,0,107.34,0.77,77079,4798,8,36.66,-0.56,1.6,7217,Sports,New York
2019-04-30,2019,Apr,0,86.48,1.0,37674,1804,6,60.19,0.39,1.8,2129,MediumFamilyCar,Georgia
2019-04-30,2019,Apr,0,86.48,1.0,16838,1804,6,60.19,0.39,1.8,2092,SuperMiniCar,Georgia
2019-04-30,2019,Apr,0,86.48,1.0,77987,1804,6,60.19,0.39,1.8,2117,Sports,Georgia
2019-04-30,2019,Apr,0,86.48,1.0,22994,1804,6,60.19,0.39,1.8,2157,SmallFamilyCar,Georgia
2019-04-30,2019,Apr,0,86.48,1.0,58172,1804,6,60.19,0.39,1.8,2128,ExecutiveCar,Georgia
2019-05-31,2019,May,0,106.67,1.5,53345,1074,6,61.82,0.03,2.4,811,ExecutiveCar,California
2019-05-31,2019,May,0,106.67,1.5,76799,1074,6,61.82,0.03,2.4,734,Sports,California
2019-05-31,2019,May,0,106.67,1.5,18188,1074,6,61.82,0.03,2.4,822,SuperMiniCar,California
2019-05-31,2019,May,0,106.67,1.5,36122,1074,6,61.82,0.03,2.4,769,MediumFamilyCar,California
2019-05-31,2019,May,0,106.67,1.5,22506,1074,6,61.82,0.03,2.4,818,SmallFamilyCar,California
2019-06-30,2019,Jun,0,84.5,0.78,24665,3885,3,24.8,-1.49,2.5,4775,SmallFamilyCar,New York
2019-06-30,2019,Jun,0,84.5,0.78,57673,3885,3,24.8,-1.49,2.5,4788,ExecutiveCar,New York
2019-06-30,2019,Jun,0,84.5,0.94,30481,3885,3,24.8,-1.49,2.5,4720,MediumFamilyCar,New York
2019-06-30,2019,Jun,0,84.5,0.97,74465,3885,3,24.8,-1.49,2.5,4795,Sports,New York
2019-06-30,2019,Jun,0,84.5,0.86,15714,3885,3,24.8,-1.49,2.5,4762,SuperMiniCar,New York
2019-07-31,2019,Jul,0,93.82,0.5,19146,4217,7,50.63,0.51,1.8,2395,SuperMiniCar,Illinois
2019-07-31,2019,Jul,0,93.82,0.5,30153,4217,7,50.63,0.51,1.8,2402,MediumFamilyCar,Illinois
2019-07-31,2019,Jul,0,93.82,0.5,26102,4217,7,50.63,0.51,1.8,2444,SmallFamilyCar,Illinois
2019-07-31,2019,Jul,0,93.82,0.5,56949,4217,7,50.63,0.51,1.8,2471,ExecutiveCar,Illinois
2019-08-31,2019,Aug,0,118.96,0.25,18854,3175,6,39.89,-0.27,1.3,950,SuperMiniCar,California
2019-08-31,2019,Aug,0,118.96,0.25,37617,3175,6,39.89,-0.27,1.3,970,MediumFamilyCar,California
2019-08-31,2019,Aug,0,118.96,0.25,23609,3175,6,39.89,-0.27,1.3,937,SmallFamilyCar,California
2019-09-30,2019,Sep,0,117.09,0.91,31524,4924,3,63.55,0.37,1.1,7258,MediumFamilyCar,Georgia
2019-09-30,2019,Sep,0,117.09,0.91,56882,4924,3,63.55,0.37,1.1,7329,ExecutiveCar,Georgia
2019-09-30,2019,Sep,0,117.09,0.87,70635,4924,3,63.55,0.37,1.1,7322,Sports,Georgia
2019-09-30,2019,Sep,0,117.09,0.92,19419,4924,3,63.55,0.37,1.1,7315,SuperMiniCar,Georgia
2019-10-31,2019,Oct,0,95.87,0.6303783308034066,23553,3089,9,25.01,-1.54,2.8,4480,SmallFamilyCar,Georgia
2019-10-31,2019,Oct,0,95.87,0.6816466590748383,71693,3089,9,25.01,-1.54,2.8,4491,Sports,Georgia
2019-10-31,2019,Oct,0,95.87,0.6319360150231671,51906,3089,9,25.01,-1.54,2.8,4433,ExecutiveCar,Georgia
2019-10-31,2019,Oct,0,95.87,0.6235383363574961,32120,3089,9,25.01,-1.54,2.8,4421,MediumFamilyCar,Georgia
2019-11-30,2019,Nov,0,103.9,0.8882956823684613,32343,2379,9,51.81,0.52,2.7,4497,MediumFamilyCar,California
2019-11-30,2019,Nov,0,103.9,0.8651122104519037,19884,2379,9,51.81,0.52,2.7,4441,SuperMiniCar,California
2019-11-30,2019,Nov,0,103.9,0.8024924594651069,21453,2379,9,51.81,0.52,2.7,4443,SmallFamilyCar,California
2019-11-30,2019,Nov,0,103.9,0.8886437462975445,79874,2379,9,51.81,0.52,2.7,4482,Sports,California
2019-12-31,2019,Dec,0,112.04,1.01,53086,1040,6,47.75,-0.09,1.1,7540,ExecutiveCar,California
2019-12-31,2019,Dec,0,112.04,1.11,35136,1040,6,47.75,-0.09,1.1,7520,MediumFamilyCar,California
2019-12-31,2019,Dec,0,112.04,1.3,24833,1040,6,47.75,-0.09,1.1,7544,SmallFamilyCar,California
2020-01-31,2020,Jan,1,106.81,0.43,23356,5175,7,29.63,-0.61,1.5,748,SmallFamilyCar,California
2020-01-31,2020,Jan,1,106.81,0.4,58152,2787,7,29.63,-0.61,1.5,279,ExecutiveCar,California
2020-01-31,2020,Jan,1,106.81,0.39,15140,5175,7,29.63,-0.61,1.5,730,SuperMiniCar,California
2020-02-29,2020,Feb,1,97.27,0.48,20515,4005,8,20.42,-0.45,1.2,2202,SmallFamilyCar,New York
2020-02-29,2020,Feb,1,97.27,0.44,74752,2157,8,20.42,-0.45,1.2,869,Sports,New York
2020-02-29,2020,Feb,1,97.27,0.39,35760,4005,8,20.42,-0.45,1.2,2180,MediumFamilyCar,New York
2020-03-31,2020,Mar,1,92.51,0.87,55750,2862,5,50.3,0.59,2.6,3531,ExecutiveCar,Illinois
2020-03-31,2020,Mar,1,92.51,0.94,26096,5314,5,50.3,0.59,2.6,6203,SmallFamilyCar,Illinois
2020-03-31,2020,Mar,1,92.51,0.75,31240,5314,5,50.3,0.59,2.6,6212,MediumFamilyCar,Illinois
2020-03-31,2020,Mar,1,92.51,0.94,19565,5314,5,50.3,0.59,2.6,6219,SuperMiniCar,Illinois
2020-03-31,2020,Mar,1,92.51,1.0,78311,2862,5,50.3,0.59,2.6,3520,Sports,Illinois
2020-04-30,2020,Apr,1,108.68,1.0,30060,3510,7,55.34,0.09,1.8,1035,MediumFamilyCar,California
2020-04-30,2020,Apr,1,108.68,1.0,70830,1890,7,55.34,0.09,1.8,396,Sports,California
2020-04-30,2020,Apr,1,108.68,1.0,58905,1890,7,55.34,0.09,1.8,380,ExecutiveCar,California
2020-04-30,2020,Apr,1,108.68,1.0,19882,3510,7,55.34,0.09,1.8,1040,SuperMiniCar,California
2020-04-30,2020,Apr,1,108.68,1.0,27266,3510,7,55.34,0.09,1.8,1036,SmallFamilyCar,California
2020-05-31,2020,May,1,111.31,1.5,39130,5491,4,30.81,-0.8,1.6,3806,MediumFamilyCar,California
2020-05-31,2020,May,1,111.31,1.5,26540,5491,4,30.81,-0.8,1.6,3801,SmallFamilyCar,California
2020-05-31,2020,May,1,111.31,1.5,51062,2957,4,30.81,-0.8,1.6,1497,ExecutiveCar,California
2020-06-30,2020,Jun,1,117.16,0.8,51976,2832,9,49.9,0.38,1.6,2449,ExecutiveCar,California
2020-06-30,2020,Jun,1,117.16,0.8,31639,5258,9,49.9,0.38,1.6,3562,MediumFamilyCar,California
2020-06-30,2020,Jun,1,117.16,0.98,75177,2832,9,49.9,0.38,1.6,2460,Sports,California
2020-07-31,2020,Jul,1,83.13,0.5,27656,3121,6,35.42,-0.41,2.2,4098,SmallFamilyCar,Georgia
2020-07-31,2020,Jul,1,83.13,0.5,79561,1681,6,35.42,-0.41,2.2,1630,Sports,Georgia
2020-07-31,2020,Jul,1,83.13,0.5,36185,3121,6,35.42,-0.41,2.2,4094,MediumFamilyCar,Georgia
2020-07-31,2020,Jul,1,83.13,0.5,51296,1681,6,35.42,-0.41,2.2,1630,ExecutiveCar,Georgia
2020-08-31,2020,Aug,1,87.47,0.25,20038,2063,6,53.87,0.34,3.0,4989,SmallFamilyCar,Illinois
2020-08-31,2020,Aug,1,87.47,0.25,56229,1111,6,53.87,0.34,3.0,1953,ExecutiveCar,Illinois
2020-08-31,2020,Aug,1,87.47,0.25,37970,2063,6,53.87,0.34,3.0,4996,MediumFamilyCar,Illinois
2020-08-31,2020,Aug,1,87.47,0.25,78932,1111,6,53.87,0.34,3.0,1964,Sports,Illinois
2020-09-30,2020,Sep,1,111.62,0.79,57641,1835,8,17.05,-1.17,3.7,1989,ExecutiveCar,Illinois
2020-09-30,2020,Sep,1,111.62,0.85,15963,3409,8,17.05,-1.17,3.7,2428,SuperMiniCar,Illinois
2020-09-30,2020,Sep,1,111.62,0.79,23342,3409,8,17.05,-1.17,3.7,2460,SmallFamilyCar,Illinois
2020-09-30,2020,Sep,1,111.62,0.98,31252,3409,8,17.05,-1.17,3.7,2450,MediumFamilyCar,Illinois
2020-09-30,2020,Sep,1,111.62,0.79,78308,1835,8,17.05,-1.17,3.7,2011,Sports,Illinois
2020-10-31,2020,Oct,1,84.48,0.6787828251157391,50125,3290,4,53.03,0.68,3.6,71,ExecutiveCar,California
2020-10-31,2020,Oct,1,84.48,0.6267282055518792,75949,3290,4,53.03,0.68,3.6,50,Sports,California
2020-10-31,2020,Oct,1,84.48,0.6257405196025746,20886,6110,4,53.03,0.68,3.6,214,SmallFamilyCar,California
2020-11-30,2020,Nov,1,112.39,0.8012122664821562,22844,6428,8,24.37,-1.18,4.2,595,SmallFamilyCar,New York
2020-11-30,2020,Nov,1,112.39,0.8747783209220831,54632,3462,8,24.37,-1.18,4.2,220,ExecutiveCar,New York
2020-11-30,2020,Nov,1,112.39,0.8037187941280775,15372,6428,8,24.37,-1.18,4.2,594,SuperMiniCar,New York
2020-11-30,2020,Nov,1,112.39,0.8138020521773389,34203,6428,8,24.37,-1.18,4.2,568,MediumFamilyCar,New York
2020-11-30,2020,Nov,1,112.39,0.8223710800707619,72838,3462,8,24.37,-1.18,4.2,213,Sports,New York
2020-12-31,2020,Dec,1,97.85,1.18,56288,939,4,27.17,0.1,4.9,1999,ExecutiveCar,New York
2020-12-31,2020,Dec,1,97.85,1.01,71150,939,4,27.17,0.1,4.9,1985,Sports,New York
2020-12-31,2020,Dec,1,97.85,1.05,18635,1743,4,27.17,0.1,4.9,2404,SuperMiniCar,New York
2021-01-31,2021,Jan,0,94.79,0.49,17541,3074,5,24.05,-1.24,1.8,338,SuperMiniCar,Illinois
2021-01-31,2021,Jan,0,94.79,0.42,38363,3074,5,24.05,-1.24,1.8,354,MediumFamilyCar,Illinois
2021-01-31,2021,Jan,0,94.79,0.44,22204,3074,5,24.05,-1.24,1.8,364,SmallFamilyCar,Illinois
2021-01-31,2021,Jan,0,94.79,0.39,77560,3074,5,24.05,-1.24,1.8,326,Sports,Illinois
2021-02-28,2021,Feb,0,102.05,0.5,18610,4896,9,64.13,0.62,2.5,2272,SuperMiniCar,New York
2021-02-28,2021,Feb,0,102.05,0.44,53596,4896,9,64.13,0.62,2.5,2250,ExecutiveCar,New York
2021-02-28,2021,Feb,0,102.05,0.42,39650,4896,9,64.13,0.62,2.5,2278,MediumFamilyCar,New York
2021-02-28,2021,Feb,0,102.05,0.41,21098,4896,9,64.13,0.62,2.5,2242,SmallFamilyCar,New York
2021-03-31,2021,Mar,0,86.55,0.83,16692,4358,6,29.17,-1.2,2.1,5909,SuperMiniCar,New York
2021-03-31,2021,Mar,0,86.55,0.77,71931,4358,6,29.17,-1.2,2.1,5948,Sports,New York
2021-03-31,2021,Mar,0,86.55,0.93,33549,4358,6,29.17,-1.2,2.1,5904,MediumFamilyCar,New York
2021-03-31,2021,Mar,0,86.55,0.99,27027,4358,6,29.17,-1.2,2.1,5948,SmallFamilyCar,New York
2021-03-31,2021,Mar,0,86.55,0.82,56168,4358,6,29.17,-1.2,2.1,5935,ExecutiveCar,New York
2021-04-30,2021,Apr,0,108.24,1.0,34197,1645,6,33.83,0.14,1.1,4841,MediumFamilyCar,Georgia
2021-04-30,2021,Apr,0,108.24,1.0,21823,1645,6,33.83,0.14,1.1,4856,SmallFamilyCar,Georgia
2021-04-30,2021,Apr,0,108.24,1.0,79204,1645,6,33.83,0.14,1.1,4882,Sports,Georgia
2021-04-30,2021,Apr,0,108.24,1.0,15105,1645,6,33.83,0.14,1.1,4848,SuperMiniCar,Georgia
2021-05-31,2021,May,0,116.9,1.5,59795,1730,5,15.87,-1.13,2.2,2615,ExecutiveCar,California
2021-05-31,2021,May,0,116.9,1.5,16681,1730,5,15.87,-1.13,2.2,2602,SuperMiniCar,California
2021-05-31,2021,May,0,116.9,1.5,37009,1730,5,15.87,-1.13,2.2,2562,MediumFamilyCar,California
2021-05-31,2021,May,0,116.9,1.5,23201,1730,5,15.87,-1.13,2.2,2587,SmallFamilyCar,California
2021-06-30,2021,Jun,0,108.71,0.97,71664,1167,3,18.97,0.16,1.3,6927,Sports,California
2021-06-30,2021,Jun,0,108.71,0.82,19097,1167,3,18.97,0.16,1.3,6864,SuperMiniCar,California
2021-06-30,2021,Jun,0,108.71,0.92,36667,1167,3,18.97,0.16,1.3,6963,MediumFamilyCar,California
2021-06-30,2021,Jun,0,108.71,0.76,57561,1167,3,18.97,0.16,1.3,6959,ExecutiveCar,California
2021-07-31,2021,Jul,0,97.53,0.5,32322,1609,9,42.42,0.55,2.6,845,MediumFamilyCar,California
2021-07-31,2021,Jul,0,97.53,0.5,19016,1609,9,42.42,0.55,2.6,855,SuperMiniCar,California
2021-07-31,2021,Jul,0,97.53,0.5,71081,1609,9,42.42,0.55,2.6,782,Sports,California
2021-07-31,2021,Jul,0,97.53,0.5,25806,1609,9,42.42,0.55,2.6,800,SmallFamilyCar,California
2021-08-31,2021,Aug,0,84.62,0.25,17636,3315,8,28.02,-0.51,1.7,2074,SuperMiniCar,New York
2021-08-31,2021,Aug,0,84.62,0.25,58258,3315,8,28.02,-0.51,1.7,2016,ExecutiveCar,New York
2021-08-31,2021,Aug,0,84.62,0.25,25069,3315,8,28.02,-0.51,1.7,2083,SmallFamilyCar,New York
2021-08-31,2021,Aug,0,84.62,0.25,70512,3315,8,28.02,-0.51,1.7,2015,Sports,New York
2021-09-30,2021,Sep,0,85.0,0.92,77805,2772,5,60.96,0.54,1.0,3488,Sports,Illinois
2021-09-30,2021,Sep,0,85.0,0.81,17137,2772,5,60.96,0.54,1.0,3435,SuperMiniCar,Illinois
2021-09-30,2021,Sep,0,85.0,0.93,39828,2772,5,60.96,0.54,1.0,3415,MediumFamilyCar,Illinois
2021-09-30,2021,Sep,0,85.0,0.82,23155,2772,5,60.96,0.54,1.0,3491,SmallFamilyCar,Illinois
2021-09-30,2021,Sep,0,85.0,0.95,50232,2772,5,60.96,0.54,1.0,3445,ExecutiveCar,Illinois
2021-10-31,2021,Oct,0,86.7,0.6838256237633286,75237,3040,8,13.35,-3.57,2.8,4828,Sports,Illinois
2021-10-31,2021,Oct,0,86.7,0.6399392147395879,59361,3040,8,13.35,-3.57,2.8,4877,ExecutiveCar,Illinois
2021-10-31,2021,Oct,0,86.7,0.6748129658806684,18416,3040,8,13.35,-3.57,2.8,4827,SuperMiniCar,Illinois
2021-11-30,2021,Nov,0,99.88,0.8102769754632672,23093,3868,7,34.49,0.61,3.0,4222,SmallFamilyCar,New York
2021-11-30,2021,Nov,0,99.88,0.8591391499477966,19445,3868,7,34.49,0.61,3.0,4221,SuperMiniCar,New York
2021-11-30,2021,Nov,0,99.88,0.8147977280649176,34090,3868,7,34.49,0.61,3.0,4180,MediumFamilyCar,New York
2021-12-31,2021,Dec,0,101.13,1.48,56371,1454,6,32.07,-0.08,2.1,6931,ExecutiveCar,Georgia
2021-12-31,2021,Dec,0,101.13,1.36,70559,1454,6,32.07,-0.08,2.1,6935,Sports,Georgia
2021-12-31,2021,Dec,0,101.13,1.15,18530,1454,6,32.07,-0.08,2.1,6945,SuperMiniCar,Georgia
2021-12-31,2021,Dec,0,101.13,1.37,36960,1454,6,32.07,-0.08,2.1,6920,MediumFamilyCar,Georgia
2021-12-31,2021,Dec,0,101.13,1.41,23530,1454,6,32.07,-0.08,2.1,6978,SmallFamilyCar,Georgia
2022-01-31,2022,Jan,0,108.68,0.41,25658,3953,8,13.62,-1.35,2.8,2361,SmallFamilyCar,Georgia
2022-01-31,2022,Jan,0,108.68,0.38,54206,3953,8,13.62,-1.35,2.8,2344,ExecutiveCar,Georgia
2022-01-31,2022,Jan,0,108.68,0.37,73672,3953,8,13.62,-1.35,2.8,2336,Sports,Georgia
2022-01-31,2022,Jan,0,108.68,0.46,16286,3953,8,13.62,-1.35,2.8,2330,SuperMiniCar,Georgia
2022-01-31,2022,Jan,0,108.68,0.36,33004,3953,8,13.62,-1.35,2.8,2360,MediumFamilyCar,Georgia
2022-02-28,2022,Feb,0,82.04,0.47,35136,2708,4,19.71,0.31,1.5,451,MediumFamilyCar,New York
2022-02-28,2022,Feb,0,82.04,0.37,59685,2708,4,19.71,0.31,1.5,474,ExecutiveCar,New York
2022-02-28,2022,Feb,0,82.04,0.48,23778,2708,4,19.71,0.31,1.5,446,SmallFamilyCar,New York
2022-02-28,2022,Feb,0,82.04,0.35,18179,2708,4,19.71,0.31,1.5,472,SuperMiniCar,New York
2022-03-31,2022,Mar,0,113.11,0.95,77404,4472,8,36.49,0.46,1.2,5635,Sports,New York
2022-03-31,2022,Mar,0,113.11,0.88,57943,4472,8,36.49,0.46,1.2,5632,ExecutiveCar,New York
2022-03-31,2022,Mar,0,113.11,0.81,22896,4472,8,36.49,0.46,1.2,5635,SmallFamilyCar,New York
2022-04-30,2022,Apr,0,106.94,1.0,23453,3969,7,41.09,0.11,2.1,875,SmallFamilyCar,California
2022-04-30,2022,Apr,0,106.94,1.0,18654,3969,7,41.09,0.11,2.1,858,SuperMiniCar,California
2022-04-30,2022,Apr,0,106.94,1.0,73343,3969,7,41.09,0.11,2.1,889,Sports,California
2022-04-30,2022,Apr,0,106.94,1.0,30329,3969,7,41.09,0.11,2.1,814,MediumFamilyCar,California
2022-04-30,2022,Apr,0,106.94,1.0,56891,3969,7,41.09,0.11,2.1,864,ExecutiveCar,California
2022-05-31,2022,May,0,96.73,1.5,74070,4028,9,35.95,-0.14,2.5,1508,Sports,Georgia
2022-05-31,2022,May,0,96.73,1.5,26891,4028,9,35.95,-0.14,2.5,1434,SmallFamilyCar,Georgia
2022-05-31,2022,May,0,96.73,1.5,17359,4028,9,35.95,-0.14,2.5,1434,SuperMiniCar,Georgia
2022-06-30,2022,Jun,0,88.1,0.98,15444,4547,6,43.29,0.17,2.1,4948,SuperMiniCar,Illinois
2022-06-30,2022,Jun,0,88.1,0.9,79662,4547,6,43.29,0.17,2.1,5000,Sports,Illinois
2022-06-30,2022,Jun,0,88.1,0.79,56738,4547,6,43.29,0.17,2.1,4920,ExecutiveCar,Illinois
2022-07-31,2022,Jul,0,112.49,0.5,23511,1701,5,47.02,0.08,1.6,2658,SmallFamilyCar,California
2022-07-31,2022,Jul,0,112.49,0.5,33640,1701,5,47.02,0.08,1.6,2625,MediumFamilyCar,California
2022-07-31,2022,Jul,0,112.49,0.5,70580,1701,5,47.02,0.08,1.6,2674,Sports,California
2022-07-31,2022,Jul,0,112.49,0.5,52472,1701,5,47.02,0.08,1.6,2640,ExecutiveCar,California
2022-08-31,2022,Aug,0,97.0,0.25,37982,3681,7,13.08,-2.6,3.0,1735,MediumFamilyCar,Illinois
2022-08-31,2022,Aug,0,97.0,0.25,15035,3681,7,13.08,-2.6,3.0,1753,SuperMiniCar,Illinois
2022-08-31,2022,Aug,0,97.0,0.25,27771,3681,7,13.08,-2.6,3.0,1704,SmallFamilyCar,Illinois
2022-08-31,2022,Aug,0,97.0,0.25,77004,3681,7,13.08,-2.6,3.0,1724,Sports,Illinois
2022-09-30,2022,Sep,0,99.8,0.85,52739,4629,6,39.42,0.67,1.8,4435,ExecutiveCar,New York
2022-09-30,2022,Sep,0,99.8,0.88,20988,4629,6,39.42,0.67,1.8,4428,SmallFamilyCar,New York
2022-09-30,2022,Sep,0,99.8,0.91,34107,4629,6,39.42,0.67,1.8,4381,MediumFamilyCar,New York
2022-09-30,2022,Sep,0,99.8,0.96,16475,4629,6,39.42,0.67,1.8,4360,SuperMiniCar,New York
2022-10-31,2022,Oct,0,103.84,0.6015905094011913,78130,2599,8,68.38,0.42,1.8,1327,Sports,New York
2022-10-31,2022,Oct,0,103.84,0.680014687014779,55401,2599,8,68.38,0.42,1.8,1321,ExecutiveCar,New York
2022-10-31,2022,Oct,0,103.84,0.6540991465267181,24116,2599,8,68.38,0.42,1.8,1269,SmallFamilyCar,New York
2022-11-30,2022,Nov,0,90.87,0.8797259607295937,73147,1129,9,42.6,-0.61,1.7,1190,Sports,Illinois
2022-11-30,2022,Nov,0,90.87,0.8123249971640629,18957,1129,9,42.6,-0.61,1.7,1246,SuperMiniCar,Illinois
2022-11-30,2022,Nov,0,90.87,0.8057211448692111,51761,1129,9,42.6,-0.61,1.7,1224,ExecutiveCar,Illinois
2022-11-30,2022,Nov,0,90.87,0.8638815306981463,31341,1129,9,42.6,-0.61,1.7,1174,MediumFamilyCar,Illinois
2022-12-31,2022,Dec,0,97.18,1.04,16798,4067,3,51.8,0.18,2.5,8213,SuperMiniCar,California
2022-12-31,2022,Dec,0,97.18,1.18,26446,4067,3,51.8,0.18,2.5,8239,SmallFamilyCar,California
2022-12-31,2022,Dec,0,97.18,1.36,50876,4067,3,51.8,0.18,2.5,8261,ExecutiveCar,California
2023-01-31,2023,Jan,0,108.65,0.38,74249,2845,9,30.59,-0.69,1.6,1968,Sports,California
2023-01-31,2023,Jan,0,108.65,0.42,24964,2845,9,30.59,-0.69,1.6,1940,SmallFamilyCar,California
2023-01-31,2023,Jan,0,108.65,0.48,53812,2845,9,30.59,-0.69,1.6,1978,ExecutiveCar,California
2023-01-31,2023,Jan,0,108.65,0.34,16845,2845,9,30.59,-0.69,1.6,1980,SuperMiniCar,California
2023-01-31,2023,Jan,0,108.65,0.46,38407,2845,9,30.59,-0.69,1.6,1965,MediumFamilyCar,California
2023-02-28,2023,Feb,0,107.64,0.46,24026,2386,3,57.39,0.47,2.8,2420,SmallFamilyCar,California
2023-02-28,2023,Feb,0,107.64,0.39,71679,2386,3,57.39,0.47,2.8,2425,Sports,California
2023-02-28,2023,Feb,0,107.64,0.46,59504,2386,3,57.39,0.47,2.8,2440,ExecutiveCar,California
